run_id,run_name,config_name,mode,oom,vocab_size,embd_dim,num_heads,num_layers,seq_len,batch_size,head_dim,total_params,total_steps,elapsed_seconds,loss_min,loss_max,loss_avg,gpu_utilization_pct_min,gpu_utilization_pct_max,gpu_utilization_pct_avg,gpu_memory_access_time_pct_min,gpu_memory_access_time_pct_max,gpu_memory_access_time_pct_avg,gpu_memory_allocated_bytes_min,gpu_memory_allocated_bytes_max,gpu_memory_allocated_bytes_avg,gpu_memory_allocated_pct_min,gpu_memory_allocated_pct_max,gpu_memory_allocated_pct_avg,gpu_temperature_c_min,gpu_temperature_c_max,gpu_temperature_c_avg,gpu_power_usage_w_min,gpu_power_usage_w_max,gpu_power_usage_w_avg,gpu_enforced_power_limit_w_min,gpu_enforced_power_limit_w_max,gpu_enforced_power_limit_w_avg,gpu_power_usage_pct_min,gpu_power_usage_pct_max,gpu_power_usage_pct_avg,gpu_sm_clock_mhz_min,gpu_sm_clock_mhz_max,gpu_sm_clock_mhz_avg,gpu_memory_clock_mhz_min,gpu_memory_clock_mhz_max,gpu_memory_clock_mhz_avg,gpu_uncorrected_memory_errors_min,gpu_uncorrected_memory_errors_max,gpu_uncorrected_memory_errors_avg,gpu_corrected_memory_errors_min,gpu_corrected_memory_errors_max,gpu_corrected_memory_errors_avg,network_recv_bytes_min,network_recv_bytes_max,network_recv_bytes_avg,network_sent_bytes_min,network_sent_bytes_max,network_sent_bytes_avg,disk_read_mb_min,disk_read_mb_max,disk_read_mb_avg,disk_write_mb_min,disk_write_mb_max,disk_write_mb_avg,disk_used_gb_min,disk_used_gb_max,disk_used_gb_avg,disk_used_pct_min,disk_used_pct_max,disk_used_pct_avg,process_cpu_threads_min,process_cpu_threads_max,process_cpu_threads_avg,process_cpu_pct_min,process_cpu_pct_max,process_cpu_pct_avg,process_memory_used_mb_min,process_memory_used_mb_max,process_memory_used_mb_avg,process_memory_used_pct_min,process_memory_used_pct_max,process_memory_used_pct_avg,process_memory_available_mb_min,process_memory_available_mb_max,process_memory_available_mb_avg,system_memory_utilization_pct_min,system_memory_utilization_pct_max,system_memory_utilization_pct_avg
182,run_182_train,v32k_d2048_h8_l6_s1024_b4,train,0,32768,2048,8,6,1024,4,256,368596992,2038,301.84,1.6797,9.3125,4.2902,61,99,97.8689,14,55,41.2008,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,58,55.1598,166.88,437.66,284.026,400.0,400.0,400.0,41.72,109.41,71.0062,1395,1410,1409.0164,1215,1215,1215.0,0,0,0.0,0,0,0.0,4140647586262,4141021123409,4140835680939.594,1376024454144,1379219453641,1377638039633.4917,1414.143,1414.143,1414.143,491881.84,491881.887,491881.8541,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2824.39,3324.97,3127.3057,0.5475,0.6445,0.6062,498401.98,499270.06,498816.8141,3.2,3.4,3.3131
183,run_183_train,v8k_d1024_h16_l12_s2048_b4,train,0,8192,1024,16,12,2048,4,64,159126528,1662,301.97,1.1719,5.8125,3.9953,96,99,98.2675,29,55,41.1811,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,59,54.1852,172.18,439.85,285.5801,400.0,400.0,400.0,43.05,109.96,71.3949,1395,1410,1408.8889,1215,1215,1215.0,0,0,0.0,0,0,0.0,4141106620570,4141526088662,4141318138892.1895,1379678777909,1383233811675,1381477069036.0205,1414.143,1414.143,1414.143,491881.887,491882.16,491882.0018,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,3239.23,3258.44,3246.5967,0.6279,0.6316,0.6293,498484.18,498967.48,498696.8631,3.3,3.4,3.3165
184,run_184_train,v32k_d2048_h16_l12_s4096_b2,train,0,32768,2048,16,12,4096,2,128,670083072,579,305.47,2.3125,7.75,4.9395,86,99,97.9677,26,55,41.0699,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,56,53.7849,173.33,440.27,270.1337,400.0,400.0,400.0,43.33,110.07,67.5337,1380,1410,1408.871,1215,1215,1215.0,0,0,0.0,0,0,0.0,4141607919712,4142015997546,4141808937065.3604,1383652842590,1387049732190,1385320467370.1182,1414.143,1414.143,1414.143,491882.16,491882.16,491882.16,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2793.73,3278.58,2845.3725,0.5415,0.6355,0.5515,498530.98,499324.96,499101.8209,3.2,3.4,3.2581
185,run_185_train,v16k_d512_h16_l12_s2048_b4,train,0,16384,512,16,12,2048,4,32,46070272,3407,303.81,1.375,5.5312,3.6683,68,99,96.6371,16,55,40.9879,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,58,55.4315,167.06,438.38,279.4593,400.0,400.0,400.0,41.76,109.59,69.8648,1380,1410,1408.6089,1215,1215,1215.0,0,0,0.0,0,0,0.0,4142103005010,4142526734289,4142306579408.738,1387504226714,1390863342373,1389167141560.742,1414.143,1414.143,1414.143,491882.16,491882.316,491882.2543,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2748.52,2989.05,2918.2683,0.5328,0.5794,0.5657,498714.26,499344.43,499010.3488,3.2,3.3,3.2806
186,run_186_train,v8k_d512_h16_l6_s1024_b2,train,0,8192,512,16,6,1024,2,32,23035392,13877,301.95,1.3438,5.6562,3.2023,87,99,97.5,28,55,39.5,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,57,53.1565,161.21,428.13,281.0249,400.0,400.0,400.0,40.3,107.03,70.2558,1380,1410,1407.2519,1215,1215,1215.0,0,0,0.0,0,0,0.0,4142612279765,4143017946195,4142816389133.8853,1391307756109,1394633643816,1392992687463.771,1414.143,1414.143,1414.143,491882.316,491882.316,491882.316,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2789.76,2878.03,2861.9031,0.5408,0.5579,0.5547,498844.47,499341.64,499087.232,3.2,3.3,3.2695
187,run_187_train,v8k_d512_h8_l12_s4096_b4,train,0,8192,512,8,12,4096,4,64,41875968,1878,302.51,2.4531,5.75,3.8821,92,99,96.9032,27,32,31.4476,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,56,60,57.4435,155.75,434.11,301.4818,400.0,400.0,400.0,38.94,108.53,75.3698,1380,1410,1405.5847,1215,1215,1215.0,0,0,0.0,0,0,0.0,4143103379022,4143537224701,4143325231316.593,1395076492904,1398587935023,1396849117729.4395,1414.143,1414.143,1414.143,491882.316,491882.457,491882.3735,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2913.58,2963.11,2946.7278,0.5648,0.5744,0.5712,498788.34,499189.48,499000.0417,3.2,3.3,3.2968
188,run_188_train,v8k_d2048_h8_l6_s1024_b4,train,0,8192,2048,8,6,1024,4,256,318265344,2156,306.67,1.7656,6.5312,4.1793,86,99,97.5137,26,55,36.5137,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,61,56.0902,161.6,429.0,280.6531,400.0,400.0,400.0,40.4,107.25,70.163,1380,1410,1406.7059,1215,1215,1215.0,0,0,0.0,0,0,0.0,4143621142722,4144049486857,4143833098387.0195,1399020408912,1402600274337,1400812037411.592,1414.143,1414.143,1414.143,491882.457,491882.504,491882.4773,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2674.74,3130.5,2786.6337,0.5185,0.6068,0.5402,498655.19,499451.17,499139.9259,3.2,3.3,3.2341
189,run_189_train,v16k_d2048_h16_l6_s4096_b2,train,0,16384,2048,16,6,4096,2,128,335042560,1130,304.21,1.8359,7.2188,4.2894,93,99,98.2698,29,55,41.881,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,56,53.3294,174.2,429.7,272.5865,400.0,400.0,400.0,43.55,107.43,68.1465,1380,1410,1409.1667,1215,1215,1215.0,0,0,0.0,0,0,0.0,4144136162397,4144558712169,4144352023569.0356,1403058568259,1406571441634,1404833718848.2856,1414.143,1414.143,1414.143,491882.504,491882.73,491882.6592,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2696.82,3151.19,2975.193,0.5227,0.6108,0.5767,498592.0,501283.29,498994.805,2.8,3.4,3.2623
190,run_190_train,v8k_d1024_h8_l24_s1024_b2,train,0,8192,1024,8,24,1024,2,128,309863424,2728,302.81,1.8125,8.25,4.3854,97,99,98.2996,29,55,41.0506,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,58,55.393,177.15,421.81,276.3962,400.0,400.0,400.0,44.29,105.45,69.0992,1380,1410,1408.5992,1215,1215,1215.0,0,0,0.0,0,0,0.0,4144599727961,4144618440469,4144607687592.8286,1406714553397,1406716367525,1406715552625.93,1414.143,1414.143,1414.143,491882.863,491882.879,491882.8741,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,3103.93,3113.49,3112.9602,0.6017,0.6035,0.6034,502221.33,502233.91,502228.3374,2.6,2.7,2.644
191,run_191_train,v8k_d1024_h8_l6_s1024_b2,train,0,8192,1024,8,6,1024,2,128,83758080,10924,306.53,0.9297,5.625,3.4149,86,99,98.2015,27,55,41.0456,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,58,53.9011,172.46,434.29,273.3799,400.0,400.0,400.0,43.11,108.57,68.3449,1380,1410,1408.5741,1215,1215,1215.0,0,0,0.0,0,0,0.0,4144653930822,4144706531816,4144688616836.015,1406717115621,1406718745326,1406717921837.7795,1414.143,1414.143,1414.143,491882.879,491882.926,491882.9027,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2997.25,3050.95,3025.154,0.581,0.5914,0.5864,502303.01,502355.79,502328.6544,2.6,2.6,2.6
192,run_192_train,v32k_d1024_h8_l12_s2048_b2,train,0,32768,1024,8,12,2048,2,128,184292352,2902,307.89,1.4141,5.9688,4.0074,97,99,98.3386,29,55,41.2441,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,57,54.3661,179.82,434.29,289.0585,400.0,400.0,400.0,44.96,108.57,72.2646,1380,1410,1408.9961,1215,1215,1215.0,0,0,0.0,0,0,0.0,4144742236480,4144819127531,4144776962411.9487,1406719456458,1406720789810,1406720142900.4841,1414.143,1414.143,1414.143,491882.926,491882.926,491882.926,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2711.03,3150.11,2785.9532,0.5255,0.6106,0.54,502205.34,502645.45,502571.293,2.6,2.7,2.6063
193,run_193_train,v16k_d2048_h8_l6_s4096_b4,train,0,16384,2048,8,6,4096,4,256,335042560,599,307.69,2.2969,6.4062,4.4835,93,99,98.2698,29,55,41.4921,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,58,54.4339,175.12,443.21,283.762,400.0,400.0,400.0,43.78,110.8,70.9402,1395,1410,1408.8095,1215,1215,1215.0,0,0,0.0,0,0,0.0,4144854896990,4144886945365,4144873352934.106,1406721568230,1406722592516,1406722101476.6243,1414.143,1414.143,1414.143,491882.926,491883.039,491882.9908,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2676.22,3117.68,2977.0513,0.5187,0.6043,0.5771,502242.65,502689.89,502386.5785,2.6,2.6,2.6
194,run_194_train,v32k_d1024_h16_l24_s4096_b2,train,0,32768,1024,16,24,4096,2,64,335029248,818,301.91,2.6875,10.25,4.8516,86,99,98.07,26,55,41.6265,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,56,53.393,155.43,435.58,276.4583,400.0,400.0,400.0,38.86,108.9,69.1146,1380,1410,1408.6576,1215,1215,1215.0,0,0,0.0,0,0,0.0,4144922488431,4144951659016,4144937209650.5215,1406723312480,1406724553939,1406723937601.0505,1414.143,1414.143,1414.143,491883.039,491883.086,491883.0678,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,3131.71,3159.48,3148.5417,0.607,0.6124,0.6103,502204.93,502234.89,502216.9996,2.6,2.7,2.6611
195,run_195_train,v8k_d512_h16_l24_s4096_b2,train,0,8192,512,16,24,4096,2,32,79557120,1758,301.9,2.0469,7.0312,4.4965,88,99,98.2762,28,55,41.2427,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,54,58,56.1841,178.21,444.21,277.9394,400.0,400.0,400.0,44.55,111.05,69.4846,1380,1410,1408.7448,1215,1215,1215.0,0,0,0.0,0,0,0.0,4144986963302,4145021906939,4145002685929.046,1406725253863,1406726531228,1406725900556.3516,1414.143,1414.143,1414.143,491883.199,491883.359,491883.2738,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2737.65,3157.14,2864.2164,0.5307,0.612,0.5552,502211.23,502632.27,502505.1782,2.6,2.7,2.6167
196,run_196_train,v16k_d1024_h8_l12_s1024_b2,train,0,16384,1024,8,12,1024,2,128,167515136,5400,302.78,0.4668,5.75,3.8181,0,99,97.6958,0,55,41.6388,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,49,55,53.0152,172.46,427.53,270.176,400.0,400.0,400.0,43.11,106.88,67.5439,1380,1410,1408.9734,1215,1215,1215.0,0,0,0.0,0,0,0.0,4145059107131,4146779568371,4146662593037.8594,1406728684139,1406748360458,1406745861232.7375,1414.143,1414.143,1414.143,491883.359,491884.625,491884.4711,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2668.54,3203.32,2985.0525,0.5173,0.6209,0.5786,494212.19,502602.88,501567.0921,2.6,4.2,2.7916
197,run_197_train,v32k_d2048_h16_l24_s2048_b2,train,0,32768,2048,16,24,2048,2,128,1273055232,540,307.29,2.0781,7.7812,5.2382,96,99,98.271,29,55,41.1183,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,54,58,55.8893,176.37,437.66,276.2542,400.0,400.0,400.0,44.09,109.41,69.0635,1380,1410,1408.6832,1215,1215,1215.0,0,0,0.0,0,0,0.0,4146814989766,4146827213370,4146821223999.469,1406749041940,1406750235305,1406749641137.6375,1414.143,1414.143,1414.143,491884.699,491884.781,491884.7526,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2719.02,3206.3,3193.207,0.527,0.6215,0.619,502086.59,502579.68,502102.7062,2.6,2.7,2.6977
198,run_198_train,v32k_d512_h8_l6_s2048_b2,train,0,32768,512,8,6,2048,2,64,35618304,10090,301.74,0.3652,6.8125,3.0735,91,99,96.9884,28,32,31.3977,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,55,58,56.1429,209.13,438.65,298.5953,400.0,400.0,400.0,52.28,109.66,74.6486,1380,1410,1405.3668,1215,1215,1215.0,0,0,0.0,0,0,0.0,4146862704148,4146914466515,4146894169866.5483,1406750944526,1406752673383,1406751864489.1196,1414.143,1414.143,1414.143,491884.781,491884.797,491884.7864,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2953.04,2982.27,2973.1996,0.5724,0.5781,0.5763,502340.37,502375.3,502353.552,2.6,2.6,2.6
199,run_199_train,v32k_d1024_h16_l12_s4096_b4,train,0,32768,1024,16,12,4096,4,64,184292352,831,302.33,1.8359,6.0625,4.2724,92,99,97.3825,22,55,34.7211,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,58,56.2151,174.8,437.33,292.5918,400.0,400.0,400.0,43.7,109.33,73.1476,1380,1410,1406.5339,1215,1215,1215.0,0,0,0.0,0,0,0.0,4146949735881,4146987429643,4146971271215.7134,1406753382151,1406754680675,1406754031395.9841,1414.143,1414.143,1414.143,491884.797,491884.926,491884.8796,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2707.04,3195.11,2789.5165,0.5247,0.6193,0.5407,502133.43,502621.77,502540.468,2.6,2.7,2.604
200,run_200_train,v8k_d512_h16_l6_s2048_b4,train,0,8192,512,16,6,2048,4,32,23035392,6298,302.0,0.7969,5.375,3.0841,97,99,98.3257,29,55,41.5326,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,54,58,56.023,176.27,446.02,277.51,400.0,400.0,400.0,44.07,111.5,69.3767,1380,1410,1408.7356,1215,1215,1215.0,0,0,0.0,0,0,0.0,4147022696434,4147083017380,4147058979262.8506,1406755364640,1406757083375,1406756251625.7356,1414.143,1414.143,1414.143,491884.926,491885.094,491884.9671,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2662.82,2815.56,2761.5871,0.5162,0.5458,0.5353,502524.13,502674.1,502575.5687,2.6,2.6,2.6
201,run_201_train,v16k_d2048_h16_l12_s1024_b4,train,0,16384,2048,16,12,1024,4,128,636528640,1096,302.02,2.2031,8.875,4.6358,61,99,98.1533,21,55,40.5594,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,58,53.9387,175.5,436.64,281.3055,400.0,400.0,400.0,43.87,109.16,70.3264,1380,1410,1409.3103,1215,1215,1215.0,0,0,0.0,0,0,0.0,4147118489121,4148842081744,4147195527226.6094,1406757814450,1406772553784,1406759041595.4368,1414.143,1414.143,1414.143,491885.094,491885.609,491885.2211,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2806.1,3265.33,3190.2576,0.5439,0.6329,0.6184,494592.33,502533.75,501843.6949,2.6,4.1,2.7441
202,run_202_train,v32k_d512_h16_l12_s2048_b4,train,0,32768,512,16,12,2048,4,32,54458880,2859,302.03,1.6172,6.1562,3.952,86,99,97.9767,26,55,42.0623,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,57,54.7354,170.44,434.83,266.6858,400.0,400.0,400.0,42.61,108.71,66.6714,1395,1410,1408.8911,1215,1215,1215.0,0,0,0.0,0,0,0.0,4148925127548,4148956260691,4148941393243.4746,1406777669396,1406780786717,1406779721733.3696,1414.143,1414.143,1414.143,491886.172,491886.188,491886.1864,124.096,124.096,124.096,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,3108.17,3135.68,3125.6367,0.6025,0.6078,0.6059,502119.45,502152.43,502139.2065,2.7,2.7,2.7
203,run_203_train,v8k_d2048_h8_l24_s1024_b2,train,0,8192,2048,8,24,1024,2,256,1222723584,940,303.86,1.8438,7.2812,5.0967,53,99,97.6974,12,55,41.5263,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,58,54.4912,150.3,417.99,272.5724,400.0,400.0,400.0,37.58,104.5,68.1433,1380,1410,1408.5526,1215,1215,1215.0,0,0,0.0,0,0,0.0,4148991897767,4166109238562,4154629167273.1577,1406781461265,1407128860267,1406855040647.6272,1414.143,1414.232,1414.2039,491886.188,491943.914,491914.9116,124.096,124.14,124.1186,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2856.28,3314.94,2976.555,0.5537,0.6426,0.577,488996.16,501990.5,494646.1003,2.7,5.2,4.1241
204,run_204_train,v8k_d1024_h16_l6_s1024_b2,train,0,8192,1024,16,6,1024,2,64,83758080,10723,302.97,0.8242,5.5312,3.3292,87,99,98.0305,27,55,40.6679,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,57,54.5115,177.8,442.52,281.6346,400.0,400.0,400.0,44.45,110.63,70.4087,1395,1410,1408.7405,1215,1215,1215.0,0,0,0.0,0,0,0.0,4172627019383,4189884806683,4183287367174.183,1407417817463,1409310287487,1408338173512.187,1414.232,1414.232,1414.232,491943.965,491943.965,491943.965,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2775.89,3146.3,3006.1202,0.5381,0.6099,0.5827,486972.99,491576.55,488748.292,4.7,5.6,5.2622
205,run_205_train,v16k_d512_h8_l24_s2048_b4,train,0,16384,512,8,24,2048,4,64,83751424,1814,302.45,1.9609,8.25,4.4298,74,99,97.7837,22,55,40.6898,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,49,57,53.8286,83.21,439.18,275.0776,400.0,400.0,400.0,20.8,109.79,68.769,1395,1410,1409.0816,1215,1215,1215.0,0,0,0.0,0,0,0.0,4190390784108,4191938700895,4191460713341.8,1409571963097,1411652588111,1410691598891.506,1414.232,1414.232,1414.232,491943.965,491944.078,491944.0608,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2801.46,3140.39,3111.509,0.543,0.6087,0.6031,485182.3,489980.99,486980.2238,5.0,6.0,5.6045
206,run_206_train,v16k_d512_h16_l24_s2048_b2,train,0,16384,512,16,24,2048,2,32,83751424,3044,302.15,1.5625,8.9375,4.3035,85,99,97.9692,27,55,40.5,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,56,53.5192,163.09,431.45,280.7504,400.0,400.0,400.0,40.77,107.86,70.1877,1395,1410,1408.8462,1215,1215,1215.0,0,0,0.0,0,0,0.0,4191979062482,4192138875045,4192064289390.923,1412158834088,1414244914881,1413105154748.9346,1414.232,1414.232,1414.232,491944.078,491944.273,491944.1702,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,3164.26,3190.24,3177.3128,0.6133,0.6184,0.6159,484291.68,488900.46,485933.396,5.2,6.1,5.8062
207,run_207_train,v32k_d1024_h8_l12_s2048_b4,train,0,32768,1024,8,12,2048,4,128,184292352,1612,302.22,1.4141,9.5625,4.1259,65,99,97.8048,18,55,41.3506,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,56,53.9801,159.62,443.57,281.1101,400.0,400.0,400.0,39.91,110.89,70.2774,1395,1410,1408.745,1215,1215,1215.0,0,0,0.0,0,0,0.0,4192177059216,4192224407054,4192199282481.51,1414504484310,1416578429805,1415488669090.478,1414.232,1414.232,1414.232,491944.273,491944.434,491944.39,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2732.75,3235.6,2914.2823,0.5297,0.6272,0.5649,485157.38,488991.01,486375.469,5.2,6.0,5.7251
208,run_208_train,v8k_d512_h16_l12_s2048_b4,train,0,8192,512,16,12,2048,4,32,41875968,3368,302.78,1.6172,5.625,3.7039,85,99,98.228,26,55,41.196,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,58,54.12,172.76,433.04,277.1761,400.0,400.0,400.0,43.19,108.26,69.2942,1395,1410,1408.86,1215,1215,1215.0,0,0,0.0,0,0,0.0,4192262470974,4192422991881,4192341300513.052,1416837988801,1418139187792,1417601388755.244,1414.232,1414.232,1414.232,491944.434,491944.508,491944.443,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2800.85,2958.83,2911.7305,0.5429,0.5735,0.5644,484306.68,489152.53,485895.6799,5.2,6.1,5.818
209,run_209_train,v8k_d512_h8_l6_s4096_b4,train,0,8192,512,8,6,4096,4,64,23035392,3220,301.95,0.8555,5.0625,3.1598,54,99,96.3492,19,55,31.9683,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,54,60,57.0198,88.8,438.63,296.0665,400.0,400.0,400.0,22.2,109.66,74.0166,1365,1410,1405.0,1215,1215,1215.0,0,0,0.0,0,0,0.0,4192479546591,4192595112475,4192558508366.028,1418141282207,1419184871508,1418482359771.3452,1414.232,1414.232,1414.232,491944.508,491944.59,491944.5812,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2831.27,2877.21,2842.467,0.5488,0.5577,0.551,484323.91,488943.84,485817.173,5.2,6.1,5.8341
210,run_210_train,v8k_d1024_h16_l6_s2048_b4,train,0,8192,1024,16,6,2048,4,64,83758080,3161,307.8,0.957,6.0,3.3777,69,99,96.3281,19,55,32.3913,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,58,55.9723,85.0,442.11,292.3321,400.0,400.0,400.0,21.25,110.53,73.0831,1380,1410,1405.5534,1215,1215,1215.0,0,0,0.0,0,0,0.0,4192633391931,4192674733682,4192655097917.996,1419444774212,1420230282362,1419786664867.6323,1414.232,1414.232,1414.232,491944.805,491945.008,491945.0005,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2669.95,3070.34,2764.8437,0.5175,0.5951,0.5359,483849.88,488108.55,485253.897,5.4,6.2,5.9411
211,run_211_train,v32k_d1024_h8_l6_s2048_b4,train,0,32768,1024,8,6,2048,4,128,108923904,2866,302.78,1.6484,6.0938,3.6306,61,99,97.5119,25,55,41.2817,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,56,53.7778,93.75,437.16,270.3223,400.0,400.0,400.0,23.44,109.29,67.5808,1395,1410,1409.2262,1215,1215,1215.0,0,0,0.0,0,0,0.0,4192711165717,4192756293941,4192732323037.893,1420233226863,1421534120335,1420681102391.873,1414.232,1414.232,1414.232,491945.027,491945.055,491945.0527,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2682.3,3140.62,2938.0435,0.5199,0.6088,0.5695,483692.57,487485.45,484929.8994,5.5,6.2,6.0016
212,run_212_train,v8k_d512_h8_l6_s4096_b2,train,0,8192,512,8,6,4096,2,64,23035392,6545,302.5,0.6602,5.5938,2.9469,60,99,97.7137,25,55,41.916,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,57,54.8053,170.1,433.96,275.2803,400.0,400.0,400.0,42.52,108.49,68.8199,1395,1410,1409.313,1215,1215,1215.0,0,0,0.0,0,0,0.0,4192792494623,4192843343716,4192821261139.13,1421536491469,1421549679921,1421543257068.5686,1414.232,1414.232,1414.232,491945.109,491945.215,491945.1789,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2750.68,2878.87,2842.9927,0.5332,0.558,0.5511,483587.5,487868.73,485063.5744,5.4,6.3,5.9802
213,run_213_train,v16k_d2048_h16_l12_s4096_b2,train,0,16384,2048,16,12,4096,2,128,636528640,590,302.32,2.6094,7.375,4.9387,85,99,97.8995,27,55,41.0476,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,57,53.7143,82.34,425.32,275.7637,400.0,400.0,400.0,20.59,106.33,68.9406,1395,1410,1409.2063,1215,1215,1215.0,0,0,0.0,0,0,0.0,4192879354278,4192906223133,4192889436700.5713,1421551909958,1422079360722,1421676225784.127,1414.232,1414.232,1414.232,491945.285,491945.344,491945.3424,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,3159.17,3179.23,3169.0285,0.6124,0.6163,0.6143,483342.08,486953.66,484558.8674,5.6,6.3,6.0767
214,run_214_train,v16k_d2048_h8_l6_s4096_b2,train,0,16384,2048,8,6,4096,2,256,335042560,1115,307.24,1.8828,6.7812,4.4819,75,99,97.7027,24,55,40.9807,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,56,53.9807,119.19,436.57,274.604,400.0,400.0,400.0,29.8,109.14,68.6509,1380,1410,1408.3205,1215,1215,1215.0,0,0,0.0,0,0,0.0,4192944745399,4192976712696,4192960535937.328,1422339519854,1423383617742,1422802928711.583,1414.232,1414.232,1414.232,491945.344,491945.344,491945.344,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2753.86,3199.8,2963.9362,0.5338,0.6202,0.5745,483107.26,487881.85,485055.8315,5.4,6.4,5.9776
